,frame_id,object_id,x_coordinate,y_coordinate,width,height,confidence,x_init,y_init,z_init,video_id
60,14,22,1797,441,73,183,1,-1,-1,-1,0
61,15,1,1665,375,167,367,1,-1,-1,-1,0
62,15,3,1319,455,83,215,1,-1,-1,-1,0
63,15,4,291,445,105,265,1,-1,-1,-1,0
64,15,5,1279,529,53,135,1,-1,-1,-1,0
65,15,22,1797,439,73,183,1,-1,-1,-1,0
66,16,1,1663,375,167,367,1,-1,-1,-1,0
67,16,3,1321,455,83,215,1,-1,-1,-1,0
68,16,4,293,445,105,265,1,-1,-1,-1,0
69,16,5,1281,529,53,137,1,-1,-1,-1,0
70,16,22,1799,439,73,183,1,-1,-1,-1,0
71,17,1,1659,375,169,369,1,-1,-1,-1,0
72,17,3,1323,455,83,215,1,-1,-1,-1,0
73,17,4,295,443,105,267,1,-1,-1,-1,0
74,17,5,1283,529,53,137,1,-1,-1,-1,0
75,17,22,1801,439,71,183,1,-1,-1,-1,0
76,18,1,1657,373,169,371,1,-1,-1,-1,0
77,18,3,1325,455,83,215,1,-1,-1,-1,0
78,18,4,297,443,107,269,1,-1,-1,-1,0
79,18,5,1285,529,53,137,1,-1,-1,-1,0
80,18,22,1803,439,71,183,1,-1,-1,-1,0
81,19,1,1655,373,169,373,1,-1,-1,-1,0
82,19,3,1327,455,83,215,1,-1,-1,-1,0
83,19,4,299,443,107,269,1,-1,-1,-1,0
84,19,5,1287,529,53,139,1,-1,-1,-1,0
85,19,22,1805,439,71,183,1,-1,-1,-1,0
86,20,1,1653,373,171,375,1,-1,-1,-1,0
87,20,3,1331,457,83,215,1,-1,-1,-1,0
88,20,4,301,443,107,269,1,-1,-1,-1,0
89,20,5,1289,529,53,139,1,-1,-1,-1,0
90,20,22,1807,439,69,183,1,-1,-1,-1,0
91,21,1,1649,371,173,377,1,-1,-1,-1,0
92,21,2,7,237,241,673,1,-1,-1,-1,0
93,21,3,1331,457,83,215,1,-1,-1,-1,0
94,21,4,303,443,107,269,1,-1,-1,-1,0
95,21,5,1291,529,53,139,1,-1,-1,-1,0
96,21,22,1809,439,69,183,1,-1,-1,-1,0
97,22,1,1647,371,173,379,1,-1,-1,-1,0
98,22,2,5,237,249,673,1,-1,-1,-1,0
99,22,3,1331,457,83,215,1,-1,-1,-1,0
100,22,4,305,443,107,269,1,-1,-1,-1,0
101,22,5,1293,531,53,139,1,-1,-1,-1,0
102,22,22,1811,439,69,183,1,-1,-1,-1,0
103,23,1,1645,371,173,379,1,-1,-1,-1,0
104,23,2,5,237,255,673,1,-1,-1,-1,0
105,23,3,1331,457,83,215,1,-1,-1,-1,0
106,23,4,307,443,109,269,1,-1,-1,-1,0
107,23,5,1293,531,53,139,1,-1,-1,-1,0
108,23,22,1811,439,69,183,1,-1,-1,-1,0
109,24,1,1643,371,173,381,1,-1,-1,-1,0
110,24,2,5,237,261,673,1,-1,-1,-1,0
111,24,3,1331,457,83,215,1,-1,-1,-1,0
112,24,4,309,443,109,269,1,-1,-1,-1,0
113,24,5,1293,531,53,139,1,-1,-1,-1,0
114,24,22,1813,439,69,183,1,-1,-1,-1,0
115,25,1,1639,369,175,385,1,-1,-1,-1,0
116,25,2,5,239,267,671,1,-1,-1,-1,0
117,25,3,1331,457,83,215,1,-1,-1,-1,0
118,25,4,311,441,109,271,1,-1,-1,-1,0
119,25,5,1295,531,53,139,1,-1,-1,-1,0
120,25,22,1815,439,67,181,1,-1,-1,-1,0
121,26,1,1637,369,175,385,1,-1,-1,-1,0
122,26,2,15,239,275,669,1,-1,-1,-1,0
123,26,3,1331,457,83,215,1,-1,-1,-1,0
124,26,4,313,441,109,271,1,-1,-1,-1,0
125,26,5,1295,531,53,139,1,-1,-1,-1,0
126,26,22,1817,439,67,181,1,-1,-1,-1,0
127,27,1,1635,369,175,387,1,-1,-1,-1,0
128,27,2,27,239,281,669,1,-1,-1,-1,0
129,27,3,1331,457,83,215,1,-1,-1,-1,0
130,27,4,315,441,111,271,1,-1,-1,-1,0
131,27,5,1297,531,53,139,1,-1,-1,-1,0
132,27,22,1819,439,67,181,1,-1,-1,-1,0
133,28,1,1633,367,175,389,1,-1,-1,-1,0
134,28,2,39,239,287,669,1,-1,-1,-1,0
135,28,3,1333,457,83,215,1,-1,-1,-1,0
136,28,4,317,441,111,271,1,-1,-1,-1,0
137,28,5,1297,531,53,139,1,-1,-1,-1,0
138,28,22,1821,439,65,181,1,-1,-1,-1,0
139,29,1,1629,367,179,391,1,-1,-1,-1,0
140,29,2,49,241,295,667,1,-1,-1,-1,0
141,29,3,1333,457,83,215,1,-1,-1,-1,0
142,29,4,319,441,111,271,1,-1,-1,-1,0
143,29,5,1297,531,55,139,1,-1,-1,-1,0
144,29,22,1823,439,65,181,1,-1,-1,-1,0
145,30,1,1627,367,179,393,1,-1,-1,-1,0
146,30,2,61,241,301,667,1,-1,-1,-1,0
147,30,3,1333,457,83,215,1,-1,-1,-1,0
148,30,4,323,441,109,271,1,-1,-1,-1,0
149,30,5,1299,531,53,139,1,-1,-1,-1,0
150,30,22,1825,439,65,181,1,-1,-1,-1,0
151,31,1,1625,365,179,395,1,-1,-1,-1,0
152,31,2,73,241,307,667,1,-1,-1,-1,0
153,31,3,1333,457,83,215,1,-1,-1,-1,0
154,31,4,325,441,109,271,1,-1,-1,-1,0
155,31,5,1299,531,55,139,1,-1,-1,-1,0
156,31,22,1825,439,65,181,1,-1,-1,-1,0
157,32,1,1623,365,179,397,1,-1,-1,-1,0
158,32,2,83,243,315,665,1,-1,-1,-1,0
159,32,3,1333,457,83,215,1,-1,-1,-1,0
160,32,4,327,441,111,271,1,-1,-1,-1,0
161,32,5,1301,531,53,139,1,-1,-1,-1,0
162,32,22,1827,439,65,181,1,-1,-1,-1,0
163,33,1,1619,365,181,397,1,-1,-1,-1,0
164,33,2,95,243,321,665,1,-1,-1,-1,0
165,33,3,1333,457,83,215,1,-1,-1,-1,0
166,33,4,329,439,111,273,1,-1,-1,-1,0
167,33,5,1301,531,55,139,1,-1,-1,-1,0
168,33,22,1829,439,63,181,1,-1,-1,-1,0
169,34,1,1617,365,181,399,1,-1,-1,-1,0
170,34,2,107,243,327,665,1,-1,-1,-1,0
171,34,3,1333,457,83,215,1,-1,-1,-1,0
172,34,4,331,439,111,273,1,-1,-1,-1,0
173,34,5,1301,531,55,139,1,-1,-1,-1,0
174,34,22,1831,439,63,181,1,-1,-1,-1,0
175,35,1,1615,363,181,403,1,-1,-1,-1,0
176,35,2,119,245,335,663,1,-1,-1,-1,0
177,35,3,1333,457,83,215,1,-1,-1,-1,0
178,35,4,333,439,111,273,1,-1,-1,-1,0
179,35,5,1303,531,53,139,1,-1,-1,-1,0
180,35,22,1833,437,63,181,1,-1,-1,-1,0
181,36,1,1613,363,181,403,1,-1,-1,-1,0
182,36,2,137,245,327,659,1,-1,-1,-1,0
183,36,3,1335,457,83,215,1,-1,-1,-1,0
184,36,4,335,439,113,275,1,-1,-1,-1,0
185,36,5,1303,531,55,139,1,-1,-1,-1,0
186,36,22,1835,437,61,181,1,-1,-1,-1,0
187,37,1,1609,363,183,405,1,-1,-1,-1,0
188,37,2,157,245,319,657,1,-1,-1,-1,0
189,37,3,1335,457,83,215,1,-1,-1,-1,0
190,37,4,337,439,113,275,1,-1,-1,-1,0
191,37,5,1305,531,53,139,1,-1,-1,-1,0
192,37,22,1837,437,61,181,1,-1,-1,-1,0
193,38,1,1607,361,183,407,1,-1,-1,-1,0
194,38,2,175,245,313,653,1,-1,-1,-1,0
195,38,3,1335,457,83,215,1,-1,-1,-1,0
196,38,4,339,439,113,275,1,-1,-1,-1,0
197,38,5,1305,531,55,139,1,-1,-1,-1,0
198,38,22,1839,437,61,181,1,-1,-1,-1,0
199,39,1,1605,361,185,409,1,-1,-1,-1,0
200,39,2,195,247,305,649,1,-1,-1,-1,0
201,39,3,1335,457,83,215,1,-1,-1,-1,0
202,39,4,341,439,113,275,1,-1,-1,-1,0
203,39,5,1305,531,55,139,1,-1,-1,-1,0
204,39,22,1839,437,61,181,1,-1,-1,-1,0
205,40,1,1603,361,185,411,1,-1,-1,-1,0
206,40,2,213,247,299,647,1,-1,-1,-1,0
207,40,3,1335,457,83,215,1,-1,-1,-1,0
208,40,4,343,439,113,275,1,-1,-1,-1,0
209,40,5,1307,531,55,139,1,-1,-1,-1,0
210,40,22,1841,437,61,181,1,-1,-1,-1,0
211,41,1,1599,361,187,411,1,-1,-1,-1,0
212,41,2,233,247,291,643,1,-1,-1,-1,0
213,41,3,1335,457,83,215,1,-1,-1,-1,0
214,41,4,345,437,115,277,1,-1,-1,-1,0
215,41,5,1307,531,55,139,1,-1,-1,-1,0
216,41,22,1843,437,59,181,1,-1,-1,-1,0
217,42,1,1597,359,187,415,1,-1,-1,-1,0
218,42,2,251,249,285,639,1,-1,-1,-1,0
219,42,3,1335,457,83,215,1,-1,-1,-1,0
220,42,4,347,437,115,277,1,-1,-1,-1,0
221,42,5,1309,531,55,139,1,-1,-1,-1,0
222,42,22,1845,437,59,181,1,-1,-1,-1,0
223,43,1,1595,359,187,415,1,-1,-1,-1,0
224,43,2,271,249,277,635,1,-1,-1,-1,0
225,43,3,1335,457,83,215,1,-1,-1,-1,0
226,43,4,349,437,115,277,1,-1,-1,-1,0
227,43,5,1309,531,55,139,1,-1,-1,-1,0
228,43,22,1847,437,59,181,1,-1,-1,-1,0
229,44,1,1593,359,187,417,1,-1,-1,-1,0
230,44,2,289,249,271,633,1,-1,-1,-1,0
231,44,3,1337,457,83,215,1,-1,-1,-1,0
232,44,4,351,437,115,277,1,-1,-1,-1,0
233,44,5,1311,531,55,139,1,-1,-1,-1,0
234,44,22,1849,437,57,181,1,-1,-1,-1,0
235,45,1,1589,357,189,421,1,-1,-1,-1,0
236,45,2,309,251,263,629,1,-1,-1,-1,0
237,45,3,1337,457,83,215,1,-1,-1,-1,0
238,45,4,355,437,115,277,1,-1,-1,-1,0
239,45,5,1311,531,55,137,1,-1,-1,-1,0
240,45,6,1779,307,141,489,1,-1,-1,-1,0
241,45,22,1851,437,57,179,1,-1,-1,-1,0
242,46,1,1587,357,189,421,1,-1,-1,-1,0
243,46,2,327,251,257,625,1,-1,-1,-1,0
244,46,3,1337,457,83,215,1,-1,-1,-1,0
245,46,4,357,437,115,277,1,-1,-1,-1,0
246,46,5,1311,531,55,137,1,-1,-1,-1,0
247,46,6,1777,305,143,491,1,-1,-1,-1,0
248,46,22,1853,437,57,179,1,-1,-1,-1,0
249,47,1,1585,357,189,423,1,-1,-1,-1,0
250,47,2,347,251,249,623,1,-1,-1,-1,0
251,47,3,1337,457,83,215,1,-1,-1,-1,0
252,47,4,359,437,115,277,1,-1,-1,-1,0
253,47,5,1311,531,55,137,1,-1,-1,-1,0
254,47,6,1775,303,145,495,1,-1,-1,-1,0
255,47,22,1853,437,57,179,1,-1,-1,-1,0
256,48,1,1583,357,191,425,1,-1,-1,-1,0
257,48,2,367,253,241,619,1,-1,-1,-1,0
258,48,3,1337,457,83,215,1,-1,-1,-1,0
259,48,4,361,437,115,277,1,-1,-1,-1,0
260,48,5,1311,531,55,137,1,-1,-1,-1,0
261,48,6,1775,301,145,499,1,-1,-1,-1,0
262,48,22,1855,437,57,179,1,-1,-1,-1,0
263,49,1,1579,355,191,429,1,-1,-1,-1,0
264,49,2,381,253,239,615,1,-1,-1,-1,0
265,49,3,1337,457,83,215,1,-1,-1,-1,0
266,49,4,363,437,115,277,1,-1,-1,-1,0
267,49,5,1311,531,55,137,1,-1,-1,-1,0
268,49,6,1773,299,147,503,1,-1,-1,-1,0
269,49,22,1857,437,55,179,1,-1,-1,-1,0
270,50,1,1575,355,193,431,1,-1,-1,-1,0
271,50,2,395,255,239,611,1,-1,-1,-1,0
272,50,3,1337,457,83,215,1,-1,-1,-1,0
273,50,4,365,435,117,279,1,-1,-1,-1,0
274,50,5,1311,531,55,137,1,-1,-1,-1,0
275,50,6,1771,299,149,503,1,-1,-1,-1,0
276,50,22,1859,437,55,179,1,-1,-1,-1,0
277,51,1,1571,353,193,435,1,-1,-1,-1,0
278,51,2,409,255,239,609,1,-1,-1,-1,0
279,51,3,1337,457,83,215,1,-1,-1,-1,0
280,51,4,367,435,117,279,1,-1,-1,-1,0
281,51,5,1311,531,55,137,1,-1,-1,-1,0
282,51,6,1771,297,149,507,1,-1,-1,-1,0
283,51,22,1861,437,55,179,1,-1,-1,-1,0
284,52,1,1567,353,195,437,1,-1,-1,-1,0
285,52,2,425,257,237,605,1,-1,-1,-1,0
286,52,3,1339,457,83,215,1,-1,-1,-1,0
287,52,4,369,435,117,279,1,-1,-1,-1,0
288,52,5,1311,531,55,137,1,-1,-1,-1,0
289,52,6,1769,295,151,511,1,-1,-1,-1,0
290,52,22,1863,437,53,179,1,-1,-1,-1,0
291,53,1,1563,353,195,439,1,-1,-1,-1,0
292,53,2,439,259,235,601,1,-1,-1,-1,0
293,53,3,1339,457,83,215,1,-1,-1,-1,0
294,53,4,371,435,117,279,1,-1,-1,-1,0
295,53,5,1311,531,55,137,1,-1,-1,-1,0
296,53,6,1767,293,153,515,1,-1,-1,-1,0
297,53,22,1865,437,53,179,1,-1,-1,-1,0
298,54,1,1559,351,197,443,1,-1,-1,-1,0
299,54,2,453,259,235,597,1,-1,-1,-1,0
300,54,3,1339,457,83,215,1,-1,-1,-1,0
301,54,4,373,435,119,281,1,-1,-1,-1,0
302,54,5,1311,531,55,137,1,-1,-1,-1,0
303,54,6,1767,291,153,519,1,-1,-1,-1,0
304,54,22,1867,437,53,179,1,-1,-1,-1,0
305,55,1,1555,351,197,447,1,-1,-1,-1,0
306,55,2,467,261,235,593,1,-1,-1,-1,0
307,55,3,1339,457,83,215,1,-1,-1,-1,0
308,55,4,375,435,119,281,1,-1,-1,-1,0
309,55,5,1311,531,55,137,1,-1,-1,-1,0
310,55,6,1765,291,155,519,1,-1,-1,-1,0
311,55,22,1867,437,53,179,1,-1,-1,-1,0
312,56,1,1551,349,199,451,1,-1,-1,-1,0
313,56,2,483,263,233,589,1,-1,-1,-1,0
314,56,3,1339,457,83,215,1,-1,-1,-1,0
315,56,4,377,435,119,281,1,-1,-1,-1,0
316,56,5,1311,531,55,137,1,-1,-1,-1,0
317,56,6,1763,289,157,523,1,-1,-1,-1,0
318,56,22,1869,437,51,179,1,-1,-1,-1,0
319,57,1,1547,349,199,453,1,-1,-1,-1,0
320,57,2,497,263,231,587,1,-1,-1,-1,0
321,57,3,1339,457,83,215,1,-1,-1,-1,0
322,57,4,379,435,119,281,1,-1,-1,-1,0
323,57,5,1311,531,55,137,1,-1,-1,-1,0
324,57,6,1763,287,157,527,1,-1,-1,-1,0
325,57,22,1871,437,49,179,1,-1,-1,-1,0
326,58,1,1543,349,201,455,1,-1,-1,-1,0
327,58,2,511,265,231,583,1,-1,-1,-1,0
328,58,3,1339,457,83,215,1,-1,-1,-1,0
329,58,4,381,433,119,283,1,-1,-1,-1,0
330,58,5,1311,531,55,137,1,-1,-1,-1,0
331,58,6,1761,285,159,531,1,-1,-1,-1,0
332,58,22,1873,437,47,179,1,-1,-1,-1,0
333,59,1,1539,347,201,459,1,-1,-1,-1,0
334,59,2,525,265,231,581,1,-1,-1,-1,0
335,59,3,1339,457,83,215,1,-1,-1,-1,0
336,59,4,383,433,121,283,1,-1,-1,-1,0
337,59,5,1311,531,55,137,1,-1,-1,-1,0
338,59,6,1761,285,159,533,1,-1,-1,-1,0
339,59,22,1875,437,45,179,1,-1,-1,-1,0
340,60,1,1535,347,203,461,1,-1,-1,-1,0
341,60,2,541,267,229,575,1,-1,-1,-1,0
342,60,3,1341,457,83,215,1,-1,-1,-1,0
343,60,4,387,433,119,283,1,-1,-1,-1,0
344,60,5,1311,531,55,137,1,-1,-1,-1,0
345,60,6,1757,283,161,535,1,-1,-1,-1,0
346,60,22,1877,437,43,179,1,-1,-1,-1,0
347,61,1,1531,345,203,465,1,-1,-1,-1,0
348,61,2,555,269,229,571,1,-1,-1,-1,0
349,61,3,1339,455,83,215,1,-1,-1,-1,0
350,61,4,389,433,119,283,1,-1,-1,-1,0
351,61,5,1311,531,55,137,1,-1,-1,-1,0
352,61,6,1753,281,165,539,1,-1,-1,-1,0
353,61,22,1879,437,41,179,1,-1,-1,-1,0
354,62,1,1527,345,205,469,1,-1,-1,-1,0
355,62,2,569,269,227,569,1,-1,-1,-1,0
356,62,3,1339,455,83,215,1,-1,-1,-1,0
357,62,4,391,433,119,283,1,-1,-1,-1,0
358,62,5,1311,531,55,137,1,-1,-1,-1,0
359,62,6,1749,279,167,543,1,-1,-1,-1,0
360,62,22,1881,437,39,181,1,-1,-1,-1,0
361,63,1,1523,345,205,471,1,-1,-1,-1,0
362,63,2,583,271,227,565,1,-1,-1,-1,0
363,63,3,1339,455,83,215,1,-1,-1,-1,0
364,63,4,393,433,121,283,1,-1,-1,-1,0
365,63,5,1311,531,55,137,1,-1,-1,-1,0
366,63,6,1745,277,171,547,1,-1,-1,-1,0
367,63,22,1881,437,39,181,1,-1,-1,-1,0
368,64,1,1519,343,207,475,1,-1,-1,-1,0
369,64,2,599,273,225,561,1,-1,-1,-1,0
370,64,3,1339,455,83,215,1,-1,-1,-1,0
371,64,4,395,433,121,283,1,-1,-1,-1,0
372,64,5,1311,531,57,137,1,-1,-1,-1,0
373,64,6,1741,275,173,551,1,-1,-1,-1,0
374,64,22,1883,437,37,181,1,-1,-1,-1,0
375,65,1,1515,343,207,477,1,-1,-1,-1,0
376,65,2,613,273,225,559,1,-1,-1,-1,0
377,65,3,1339,455,83,215,1,-1,-1,-1,0
378,65,4,397,433,121,283,1,-1,-1,-1,0
379,65,5,1311,531,57,137,1,-1,-1,-1,0
380,65,6,1739,273,175,553,1,-1,-1,-1,0
381,65,22,1885,437,35,181,1,-1,-1,-1,0
382,66,1,1511,341,209,481,1,-1,-1,-1,0
383,66,2,627,275,223,553,1,-1,-1,-1,0
384,66,3,1337,455,83,215,1,-1,-1,-1,0
385,66,4,399,431,121,285,1,-1,-1,-1,0
386,66,5,1311,531,57,137,1,-1,-1,-1,0
387,66,6,1735,273,177,555,1,-1,-1,-1,0
388,66,22,1887,437,33,181,1,-1,-1,-1,0
389,67,1,1507,341,209,483,1,-1,-1,-1,0
390,67,2,641,275,223,551,1,-1,-1,-1,0
391,67,3,1337,455,83,215,1,-1,-1,-1,0
392,67,4,401,431,121,285,1,-1,-1,-1,0
393,67,5,1311,531,57,137,1,-1,-1,-1,0
394,67,6,1731,271,181,559,1,-1,-1,-1,0
395,67,12,241,473,93,241,1,-1,-1,-1,0
396,67,22,1889,437,31,181,1,-1,-1,-1,0
397,68,1,1505,341,209,487,1,-1,-1,-1,0
398,68,2,657,277,221,547,1,-1,-1,-1,0
399,68,3,1337,455,83,215,1,-1,-1,-1,0
400,68,4,403,431,123,285,1,-1,-1,-1,0
401,68,5,1311,531,57,137,1,-1,-1,-1,0
402,68,6,1727,269,183,563,1,-1,-1,-1,0
403,68,12,243,471,91,241,1,-1,-1,-1,0
404,68,22,1891,437,29,181,1,-1,-1,-1,0
405,69,1,1499,339,211,489,1,-1,-1,-1,0
406,69,2,671,279,221,543,1,-1,-1,-1,0
407,69,3,1337,455,83,215,1,-1,-1,-1,0
408,69,4,405,431,123,285,1,-1,-1,-1,0
409,69,5,1311,531,57,137,1,-1,-1,-1,0
410,69,6,1723,267,187,567,1,-1,-1,-1,0
411,69,12,245,471,91,239,1,-1,-1,-1,0
412,69,22,1893,437,27,181,1,-1,-1,-1,0
413,70,1,1495,339,211,491,1,-1,-1,-1,0
414,70,2,685,279,221,541,1,-1,-1,-1,0
415,70,3,1337,455,83,215,1,-1,-1,-1,0
416,70,4,407,431,123,285,1,-1,-1,-1,0
417,70,5,1311,531,57,137,1,-1,-1,-1,0
418,70,6,1719,265,189,571,1,-1,-1,-1,0
419,70,12,247,471,91,239,1,-1,-1,-1,0
420,70,22,1895,437,25,181,1,-1,-1,-1,0
421,71,1,1491,337,211,493,1,-1,-1,-1,0
422,71,2,699,281,219,535,1,-1,-1,-1,0
423,71,3,1337,455,83,215,1,-1,-1,-1,0
424,71,4,409,431,123,285,1,-1,-1,-1,0
425,71,5,1311,531,57,137,1,-1,-1,-1,0
426,71,6,1717,263,191,573,1,-1,-1,-1,0
427,71,12,247,469,91,241,1,-1,-1,-1,0
428,72,1,1487,337,211,495,1,-1,-1,-1,0
429,72,2,715,283,217,531,1,-1,-1,-1,0
430,72,3,1335,455,83,215,1,-1,-1,-1,0
431,72,4,411,431,125,287,1,-1,-1,-1,0
432,72,5,1311,531,57,137,1,-1,-1,-1,0
433,72,6,1713,261,193,577,1,-1,-1,-1,0
434,72,12,249,469,91,241,1,-1,-1,-1,0
435,73,1,1481,335,213,499,1,-1,-1,-1,0
436,73,2,729,283,217,529,1,-1,-1,-1,0
437,73,3,1335,455,83,215,1,-1,-1,-1,0
438,73,4,413,431,125,287,1,-1,-1,-1,0
439,73,5,1311,531,57,137,1,-1,-1,-1,0
440,73,6,1709,261,197,579,1,-1,-1,-1,0
441,73,12,249,467,93,243,1,-1,-1,-1,0
442,74,1,1477,335,213,499,1,-1,-1,-1,0
443,74,2,743,285,217,525,1,-1,-1,-1,0
444,74,3,1335,455,83,215,1,-1,-1,-1,0
445,74,4,415,429,125,289,1,-1,-1,-1,0
446,74,5,1311,531,57,137,1,-1,-1,-1,0
447,74,6,1705,259,199,583,1,-1,-1,-1,0
448,74,12,251,467,91,243,1,-1,-1,-1,0
449,75,1,1473,333,215,503,1,-1,-1,-1,0
450,75,2,757,285,215,523,1,-1,-1,-1,0
451,75,3,1335,455,83,215,1,-1,-1,-1,0
452,75,4,419,429,123,289,1,-1,-1,-1,0
453,75,5,1311,531,57,137,1,-1,-1,-1,0
454,75,6,1701,257,203,587,1,-1,-1,-1,0
455,75,12,251,467,93,243,1,-1,-1,-1,0
456,76,1,1469,333,215,503,1,-1,-1,-1,0
457,76,2,773,287,213,519,1,-1,-1,-1,0
458,76,3,1335,455,83,215,1,-1,-1,-1,0
459,76,4,421,429,123,289,1,-1,-1,-1,0
460,76,5,1311,531,57,137,1,-1,-1,-1,0
461,76,6,1699,255,203,591,1,-1,-1,-1,0
462,76,12,253,465,93,247,1,-1,-1,-1,0
463,77,1,1463,331,217,507,1,-1,-1,-1,0
464,77,2,787,289,213,513,1,-1,-1,-1,0
465,77,3,1335,455,83,215,1,-1,-1,-1,0
466,77,4,423,429,125,289,1,-1,-1,-1,0
467,77,5,1311,531,57,137,1,-1,-1,-1,0
468,77,6,1695,253,207,593,1,-1,-1,-1,0
469,77,12,253,465,95,247,1,-1,-1,-1,0
470,78,1,1459,331,217,509,1,-1,-1,-1,0
471,78,2,801,289,213,511,1,-1,-1,-1,0
472,78,3,1333,455,83,215,1,-1,-1,-1,0
473,78,4,425,429,125,289,1,-1,-1,-1,0
474,78,5,1311,531,57,137,1,-1,-1,-1,0
475,78,6,1691,251,209,597,1,-1,-1,-1,0
476,78,12,255,465,93,247,1,-1,-1,-1,0
477,79,1,1455,329,217,511,1,-1,-1,-1,0
478,79,2,815,291,213,507,1,-1,-1,-1,0
479,79,3,1333,455,83,215,1,-1,-1,-1,0
480,79,4,427,429,125,289,1,-1,-1,-1,0
481,79,5,1311,531,57,137,1,-1,-1,-1,0
482,79,6,1687,249,213,601,1,-1,-1,-1,0
483,79,12,255,463,95,249,1,-1,-1,-1,0
484,80,1,1451,329,217,513,1,-1,-1,-1,0
485,80,2,831,293,209,503,1,-1,-1,-1,0
486,80,3,1333,455,83,215,1,-1,-1,-1,0
487,80,4,429,429,125,289,1,-1,-1,-1,0
488,80,5,1311,531,57,137,1,-1,-1,-1,0
489,80,6,1683,249,215,603,1,-1,-1,-1,0
490,80,12,257,463,95,249,1,-1,-1,-1,0
491,81,1,1445,327,221,515,1,-1,-1,-1,0
492,81,2,845,293,209,501,1,-1,-1,-1,0
493,81,3,1333,455,83,215,1,-1,-1,-1,0
494,81,4,431,429,127,289,1,-1,-1,-1,0
495,81,5,1311,531,57,137,1,-1,-1,-1,0
496,81,6,1679,247,219,607,1,-1,-1,-1,0
497,81,12,257,463,97,249,1,-1,-1,-1,0
498,82,1,1441,327,221,517,1,-1,-1,-1,0
499,82,2,859,295,209,497,1,-1,-1,-1,0
500,82,3,1333,455,83,215,1,-1,-1,-1,0
501,82,4,433,427,127,291,1,-1,-1,-1,0
