,video_id,video_name,image_width,image_height,frame_id,image_path
126,0,ADL-Rundle-6,1920,1080,126,./dataset/train/ADL-Rundle-6/img1/000127.jpg
127,0,ADL-Rundle-6,1920,1080,127,./dataset/train/ADL-Rundle-6/img1/000128.jpg
128,0,ADL-Rundle-6,1920,1080,128,./dataset/train/ADL-Rundle-6/img1/000129.jpg
129,0,ADL-Rundle-6,1920,1080,129,./dataset/train/ADL-Rundle-6/img1/000130.jpg
130,0,ADL-Rundle-6,1920,1080,130,./dataset/train/ADL-Rundle-6/img1/000131.jpg
131,0,ADL-Rundle-6,1920,1080,131,./dataset/train/ADL-Rundle-6/img1/000132.jpg
132,0,ADL-Rundle-6,1920,1080,132,./dataset/train/ADL-Rundle-6/img1/000133.jpg
133,0,ADL-Rundle-6,1920,1080,133,./dataset/train/ADL-Rundle-6/img1/000134.jpg
134,0,ADL-Rundle-6,1920,1080,134,./dataset/train/ADL-Rundle-6/img1/000135.jpg
135,0,ADL-Rundle-6,1920,1080,135,./dataset/train/ADL-Rundle-6/img1/000136.jpg
136,0,ADL-Rundle-6,1920,1080,136,./dataset/train/ADL-Rundle-6/img1/000137.jpg
137,0,ADL-Rundle-6,1920,1080,137,./dataset/train/ADL-Rundle-6/img1/000138.jpg
138,0,ADL-Rundle-6,1920,1080,138,./dataset/train/ADL-Rundle-6/img1/000139.jpg
139,0,ADL-Rundle-6,1920,1080,139,./dataset/train/ADL-Rundle-6/img1/000140.jpg
140,0,ADL-Rundle-6,1920,1080,140,./dataset/train/ADL-Rundle-6/img1/000141.jpg
141,0,ADL-Rundle-6,1920,1080,141,./dataset/train/ADL-Rundle-6/img1/000142.jpg
142,0,ADL-Rundle-6,1920,1080,142,./dataset/train/ADL-Rundle-6/img1/000143.jpg
143,0,ADL-Rundle-6,1920,1080,143,./dataset/train/ADL-Rundle-6/img1/000144.jpg
144,0,ADL-Rundle-6,1920,1080,144,./dataset/train/ADL-Rundle-6/img1/000145.jpg
145,0,ADL-Rundle-6,1920,1080,145,./dataset/train/ADL-Rundle-6/img1/000146.jpg
146,0,ADL-Rundle-6,1920,1080,146,./dataset/train/ADL-Rundle-6/img1/000147.jpg
147,0,ADL-Rundle-6,1920,1080,147,./dataset/train/ADL-Rundle-6/img1/000148.jpg
148,0,ADL-Rundle-6,1920,1080,148,./dataset/train/ADL-Rundle-6/img1/000149.jpg
149,0,ADL-Rundle-6,1920,1080,149,./dataset/train/ADL-Rundle-6/img1/000150.jpg
150,0,ADL-Rundle-6,1920,1080,150,./dataset/train/ADL-Rundle-6/img1/000151.jpg
151,0,ADL-Rundle-6,1920,1080,151,./dataset/train/ADL-Rundle-6/img1/000152.jpg
152,0,ADL-Rundle-6,1920,1080,152,./dataset/train/ADL-Rundle-6/img1/000153.jpg
153,0,ADL-Rundle-6,1920,1080,153,./dataset/train/ADL-Rundle-6/img1/000154.jpg
154,0,ADL-Rundle-6,1920,1080,154,./dataset/train/ADL-Rundle-6/img1/000155.jpg
155,0,ADL-Rundle-6,1920,1080,155,./dataset/train/ADL-Rundle-6/img1/000156.jpg
156,0,ADL-Rundle-6,1920,1080,156,./dataset/train/ADL-Rundle-6/img1/000157.jpg
157,0,ADL-Rundle-6,1920,1080,157,./dataset/train/ADL-Rundle-6/img1/000158.jpg
158,0,ADL-Rundle-6,1920,1080,158,./dataset/train/ADL-Rundle-6/img1/000159.jpg
159,0,ADL-Rundle-6,1920,1080,159,./dataset/train/ADL-Rundle-6/img1/000160.jpg
160,0,ADL-Rundle-6,1920,1080,160,./dataset/train/ADL-Rundle-6/img1/000161.jpg
161,0,ADL-Rundle-6,1920,1080,161,./dataset/train/ADL-Rundle-6/img1/000162.jpg
162,0,ADL-Rundle-6,1920,1080,162,./dataset/train/ADL-Rundle-6/img1/000163.jpg
163,0,ADL-Rundle-6,1920,1080,163,./dataset/train/ADL-Rundle-6/img1/000164.jpg
164,0,ADL-Rundle-6,1920,1080,164,./dataset/train/ADL-Rundle-6/img1/000165.jpg
165,0,ADL-Rundle-6,1920,1080,165,./dataset/train/ADL-Rundle-6/img1/000166.jpg
166,0,ADL-Rundle-6,1920,1080,166,./dataset/train/ADL-Rundle-6/img1/000167.jpg
167,0,ADL-Rundle-6,1920,1080,167,./dataset/train/ADL-Rundle-6/img1/000168.jpg
168,0,ADL-Rundle-6,1920,1080,168,./dataset/train/ADL-Rundle-6/img1/000169.jpg
169,0,ADL-Rundle-6,1920,1080,169,./dataset/train/ADL-Rundle-6/img1/000170.jpg
170,0,ADL-Rundle-6,1920,1080,170,./dataset/train/ADL-Rundle-6/img1/000171.jpg
171,0,ADL-Rundle-6,1920,1080,171,./dataset/train/ADL-Rundle-6/img1/000172.jpg
172,0,ADL-Rundle-6,1920,1080,172,./dataset/train/ADL-Rundle-6/img1/000173.jpg
173,0,ADL-Rundle-6,1920,1080,173,./dataset/train/ADL-Rundle-6/img1/000174.jpg
174,0,ADL-Rundle-6,1920,1080,174,./dataset/train/ADL-Rundle-6/img1/000175.jpg
175,0,ADL-Rundle-6,1920,1080,175,./dataset/train/ADL-Rundle-6/img1/000176.jpg
176,0,ADL-Rundle-6,1920,1080,176,./dataset/train/ADL-Rundle-6/img1/000177.jpg
177,0,ADL-Rundle-6,1920,1080,177,./dataset/train/ADL-Rundle-6/img1/000178.jpg
178,0,ADL-Rundle-6,1920,1080,178,./dataset/train/ADL-Rundle-6/img1/000179.jpg
179,0,ADL-Rundle-6,1920,1080,179,./dataset/train/ADL-Rundle-6/img1/000180.jpg
180,0,ADL-Rundle-6,1920,1080,180,./dataset/train/ADL-Rundle-6/img1/000181.jpg
181,0,ADL-Rundle-6,1920,1080,181,./dataset/train/ADL-Rundle-6/img1/000182.jpg
182,0,ADL-Rundle-6,1920,1080,182,./dataset/train/ADL-Rundle-6/img1/000183.jpg
183,0,ADL-Rundle-6,1920,1080,183,./dataset/train/ADL-Rundle-6/img1/000184.jpg
184,0,ADL-Rundle-6,1920,1080,184,./dataset/train/ADL-Rundle-6/img1/000185.jpg
185,0,ADL-Rundle-6,1920,1080,185,./dataset/train/ADL-Rundle-6/img1/000186.jpg
186,0,ADL-Rundle-6,1920,1080,186,./dataset/train/ADL-Rundle-6/img1/000187.jpg
187,0,ADL-Rundle-6,1920,1080,187,./dataset/train/ADL-Rundle-6/img1/000188.jpg
188,0,ADL-Rundle-6,1920,1080,188,./dataset/train/ADL-Rundle-6/img1/000189.jpg
189,0,ADL-Rundle-6,1920,1080,189,./dataset/train/ADL-Rundle-6/img1/000190.jpg
190,0,ADL-Rundle-6,1920,1080,190,./dataset/train/ADL-Rundle-6/img1/000191.jpg
191,0,ADL-Rundle-6,1920,1080,191,./dataset/train/ADL-Rundle-6/img1/000192.jpg
192,0,ADL-Rundle-6,1920,1080,192,./dataset/train/ADL-Rundle-6/img1/000193.jpg
193,0,ADL-Rundle-6,1920,1080,193,./dataset/train/ADL-Rundle-6/img1/000194.jpg
194,0,ADL-Rundle-6,1920,1080,194,./dataset/train/ADL-Rundle-6/img1/000195.jpg
195,0,ADL-Rundle-6,1920,1080,195,./dataset/train/ADL-Rundle-6/img1/000196.jpg
196,0,ADL-Rundle-6,1920,1080,196,./dataset/train/ADL-Rundle-6/img1/000197.jpg
197,0,ADL-Rundle-6,1920,1080,197,./dataset/train/ADL-Rundle-6/img1/000198.jpg
198,0,ADL-Rundle-6,1920,1080,198,./dataset/train/ADL-Rundle-6/img1/000199.jpg
199,0,ADL-Rundle-6,1920,1080,199,./dataset/train/ADL-Rundle-6/img1/000200.jpg
200,0,ADL-Rundle-6,1920,1080,200,./dataset/train/ADL-Rundle-6/img1/000201.jpg
201,0,ADL-Rundle-6,1920,1080,201,./dataset/train/ADL-Rundle-6/img1/000202.jpg
202,0,ADL-Rundle-6,1920,1080,202,./dataset/train/ADL-Rundle-6/img1/000203.jpg
203,0,ADL-Rundle-6,1920,1080,203,./dataset/train/ADL-Rundle-6/img1/000204.jpg
204,0,ADL-Rundle-6,1920,1080,204,./dataset/train/ADL-Rundle-6/img1/000205.jpg
205,0,ADL-Rundle-6,1920,1080,205,./dataset/train/ADL-Rundle-6/img1/000206.jpg
206,0,ADL-Rundle-6,1920,1080,206,./dataset/train/ADL-Rundle-6/img1/000207.jpg
207,0,ADL-Rundle-6,1920,1080,207,./dataset/train/ADL-Rundle-6/img1/000208.jpg
208,0,ADL-Rundle-6,1920,1080,208,./dataset/train/ADL-Rundle-6/img1/000209.jpg
209,0,ADL-Rundle-6,1920,1080,209,./dataset/train/ADL-Rundle-6/img1/000210.jpg
210,0,ADL-Rundle-6,1920,1080,210,./dataset/train/ADL-Rundle-6/img1/000211.jpg
211,0,ADL-Rundle-6,1920,1080,211,./dataset/train/ADL-Rundle-6/img1/000212.jpg
212,0,ADL-Rundle-6,1920,1080,212,./dataset/train/ADL-Rundle-6/img1/000213.jpg
213,0,ADL-Rundle-6,1920,1080,213,./dataset/train/ADL-Rundle-6/img1/000214.jpg
214,0,ADL-Rundle-6,1920,1080,214,./dataset/train/ADL-Rundle-6/img1/000215.jpg
215,0,ADL-Rundle-6,1920,1080,215,./dataset/train/ADL-Rundle-6/img1/000216.jpg
216,0,ADL-Rundle-6,1920,1080,216,./dataset/train/ADL-Rundle-6/img1/000217.jpg
217,0,ADL-Rundle-6,1920,1080,217,./dataset/train/ADL-Rundle-6/img1/000218.jpg
218,0,ADL-Rundle-6,1920,1080,218,./dataset/train/ADL-Rundle-6/img1/000219.jpg
219,0,ADL-Rundle-6,1920,1080,219,./dataset/train/ADL-Rundle-6/img1/000220.jpg
220,0,ADL-Rundle-6,1920,1080,220,./dataset/train/ADL-Rundle-6/img1/000221.jpg
221,0,ADL-Rundle-6,1920,1080,221,./dataset/train/ADL-Rundle-6/img1/000222.jpg
222,0,ADL-Rundle-6,1920,1080,222,./dataset/train/ADL-Rundle-6/img1/000223.jpg
223,0,ADL-Rundle-6,1920,1080,223,./dataset/train/ADL-Rundle-6/img1/000224.jpg
224,0,ADL-Rundle-6,1920,1080,224,./dataset/train/ADL-Rundle-6/img1/000225.jpg
225,0,ADL-Rundle-6,1920,1080,225,./dataset/train/ADL-Rundle-6/img1/000226.jpg
226,0,ADL-Rundle-6,1920,1080,226,./dataset/train/ADL-Rundle-6/img1/000227.jpg
227,0,ADL-Rundle-6,1920,1080,227,./dataset/train/ADL-Rundle-6/img1/000228.jpg
228,0,ADL-Rundle-6,1920,1080,228,./dataset/train/ADL-Rundle-6/img1/000229.jpg
229,0,ADL-Rundle-6,1920,1080,229,./dataset/train/ADL-Rundle-6/img1/000230.jpg
230,0,ADL-Rundle-6,1920,1080,230,./dataset/train/ADL-Rundle-6/img1/000231.jpg
231,0,ADL-Rundle-6,1920,1080,231,./dataset/train/ADL-Rundle-6/img1/000232.jpg
232,0,ADL-Rundle-6,1920,1080,232,./dataset/train/ADL-Rundle-6/img1/000233.jpg
233,0,ADL-Rundle-6,1920,1080,233,./dataset/train/ADL-Rundle-6/img1/000234.jpg
234,0,ADL-Rundle-6,1920,1080,234,./dataset/train/ADL-Rundle-6/img1/000235.jpg
235,0,ADL-Rundle-6,1920,1080,235,./dataset/train/ADL-Rundle-6/img1/000236.jpg
236,0,ADL-Rundle-6,1920,1080,236,./dataset/train/ADL-Rundle-6/img1/000237.jpg
237,0,ADL-Rundle-6,1920,1080,237,./dataset/train/ADL-Rundle-6/img1/000238.jpg
238,0,ADL-Rundle-6,1920,1080,238,./dataset/train/ADL-Rundle-6/img1/000239.jpg
239,0,ADL-Rundle-6,1920,1080,239,./dataset/train/ADL-Rundle-6/img1/000240.jpg
240,0,ADL-Rundle-6,1920,1080,240,./dataset/train/ADL-Rundle-6/img1/000241.jpg
241,0,ADL-Rundle-6,1920,1080,241,./dataset/train/ADL-Rundle-6/img1/000242.jpg
242,0,ADL-Rundle-6,1920,1080,242,./dataset/train/ADL-Rundle-6/img1/000243.jpg
243,0,ADL-Rundle-6,1920,1080,243,./dataset/train/ADL-Rundle-6/img1/000244.jpg
244,0,ADL-Rundle-6,1920,1080,244,./dataset/train/ADL-Rundle-6/img1/000245.jpg
245,0,ADL-Rundle-6,1920,1080,245,./dataset/train/ADL-Rundle-6/img1/000246.jpg
246,0,ADL-Rundle-6,1920,1080,246,./dataset/train/ADL-Rundle-6/img1/000247.jpg
247,0,ADL-Rundle-6,1920,1080,247,./dataset/train/ADL-Rundle-6/img1/000248.jpg
248,0,ADL-Rundle-6,1920,1080,248,./dataset/train/ADL-Rundle-6/img1/000249.jpg
249,0,ADL-Rundle-6,1920,1080,249,./dataset/train/ADL-Rundle-6/img1/000250.jpg
250,0,ADL-Rundle-6,1920,1080,250,./dataset/train/ADL-Rundle-6/img1/000251.jpg
251,0,ADL-Rundle-6,1920,1080,251,./dataset/train/ADL-Rundle-6/img1/000252.jpg
252,0,ADL-Rundle-6,1920,1080,252,./dataset/train/ADL-Rundle-6/img1/000253.jpg
253,0,ADL-Rundle-6,1920,1080,253,./dataset/train/ADL-Rundle-6/img1/000254.jpg
254,0,ADL-Rundle-6,1920,1080,254,./dataset/train/ADL-Rundle-6/img1/000255.jpg
255,0,ADL-Rundle-6,1920,1080,255,./dataset/train/ADL-Rundle-6/img1/000256.jpg
256,0,ADL-Rundle-6,1920,1080,256,./dataset/train/ADL-Rundle-6/img1/000257.jpg
257,0,ADL-Rundle-6,1920,1080,257,./dataset/train/ADL-Rundle-6/img1/000258.jpg
258,0,ADL-Rundle-6,1920,1080,258,./dataset/train/ADL-Rundle-6/img1/000259.jpg
259,0,ADL-Rundle-6,1920,1080,259,./dataset/train/ADL-Rundle-6/img1/000260.jpg
260,0,ADL-Rundle-6,1920,1080,260,./dataset/train/ADL-Rundle-6/img1/000261.jpg
261,0,ADL-Rundle-6,1920,1080,261,./dataset/train/ADL-Rundle-6/img1/000262.jpg
262,0,ADL-Rundle-6,1920,1080,262,./dataset/train/ADL-Rundle-6/img1/000263.jpg
263,0,ADL-Rundle-6,1920,1080,263,./dataset/train/ADL-Rundle-6/img1/000264.jpg
264,0,ADL-Rundle-6,1920,1080,264,./dataset/train/ADL-Rundle-6/img1/000265.jpg
265,0,ADL-Rundle-6,1920,1080,265,./dataset/train/ADL-Rundle-6/img1/000266.jpg
266,0,ADL-Rundle-6,1920,1080,266,./dataset/train/ADL-Rundle-6/img1/000267.jpg
267,0,ADL-Rundle-6,1920,1080,267,./dataset/train/ADL-Rundle-6/img1/000268.jpg
268,0,ADL-Rundle-6,1920,1080,268,./dataset/train/ADL-Rundle-6/img1/000269.jpg
269,0,ADL-Rundle-6,1920,1080,269,./dataset/train/ADL-Rundle-6/img1/000270.jpg
270,0,ADL-Rundle-6,1920,1080,270,./dataset/train/ADL-Rundle-6/img1/000271.jpg
271,0,ADL-Rundle-6,1920,1080,271,./dataset/train/ADL-Rundle-6/img1/000272.jpg
272,0,ADL-Rundle-6,1920,1080,272,./dataset/train/ADL-Rundle-6/img1/000273.jpg
